,학교명,위치,학생수,예산(만원),매칭교과,강좌명,활동목표,위도,경도
996,의성중학교,의성군,55.0,1100.0,사회,슬기로운 사회생활,"1. 다양한 문화 속에서 인간의 동질성을 이해하고 세계시민으로서의 정체성을 함양할 수 있다.
2. 실생활 경제에 대한 이해력을 높이고 슬기로운 소비활동, 금융 생활을 이해할 수 있다.",36.34105051,128.7000801
997,의성중학교,의성군,55.0,1100.0,과학,과학 탐구 놀이반,"1. 과학 탐구 과정을 이해하고 그 순서에 따라 문제를 해결할 수 있다.
2. 과학 탐구 경험을 통하여 과학적 사고력, 과학적 탐구 능력, 과학적 문제해결력 등의 과학
핵심역량을 기른다.",36.34105051,128.7000801
998,의성중학교,의성군,55.0,1100.0,기술가정,나 혼자서도 잘 산다,"1. 의식주 생활 속에서 발생할 수 있는 다양한 실천적 문제를 해결할 수 있다.
2. 자신의 이해를 바탕으로 가족, 친구, 지역사회와 건강한 상호관계를 유지할 수 있다.",36.34105051,128.7000801
999,탑리여자중학교,의성군,6.0,500.0,국어,다매체 활용한 시 창작교실,"1. 인쇄매체, 영상매체, 인터넷 매체의 특징을 알고 이를 바탕으로 창작활동을 진행한다.
2. 다양한 매체를 사용하여 창작활동을 진행하면서, 자아효능감을 향상시킨다.",36.25576021,128.6836772
1000,탑리여자중학교,의성군,6.0,500.0,사회,우리가 사는 세계 알아보기,"1. 세계 주요 대륙의 위치를 알 수 있고, 대륙별 속한 국가의 특징을 설명할 수 있다.
2. 다양한 활동을 통해 의사소통 능력과 사고능력을 함양할 수 있다.",36.25576021,128.6836772
1001,탑리여자중학교,의성군,6.0,500.0,수학,게임을 통한 수학 놀이반,게임을 통한 수학적 원리 이해와 흥미 유발을 통해 수학적 사고력과 문제해결 능력을 키울 수 있다.,36.25576021,128.6836772
1002,탑리여자중학교,의성군,6.0,500.0,과학,과학탐구반,"1. 과학탐구에 대한 이해를 높이고, 과학적 사고력과 통찰력을 기를 수 있다.
2. 과학탐구 체험을 통해 의사소통 능력과 협업 능력을 함양할 수 있다",36.25576021,128.6836772
1003,탑리여자중학교,의성군,6.0,500.0,영어,E. T. (English & Tales),"한국의 전통 전래동화를 영어로 번역하고, 학생들 스스로 삽화를 그림으로써 영어 동화책을 제작한 다음, 한국의 전래동화에 아직 익숙하지 않은
지역사회의 다문화 가정의 아이들에게 배포함으로써 자율적인 영어학습 동기를 부여하고 봉사활동 정신을 함양할 수 있다.",36.25576021,128.6836772
1004,탑리여자중학교,의성군,6.0,500.0,기술가정,참살이 친구들,"제과와 제빵의 기본적인 원리를 이해하고 이와 관련된 제과·제빵 기구를 이용하여 제품을 만들어 보고, 포장을 위한 소품 만들기 활동을 병행하여
노작 활동을 통한 다양한 실천적 경험을 바탕으로 문제해결력을 기를 수 있다.",36.25576021,128.6836772
1005,금천중학교,청도군,11.0,500.0,국어,"온(溫)책과 함께 生글생글(삶이 담긴 글, 생각이 담긴 글) 만나는 시간","1. 책 한 권을 온전히 읽고, 생각을 나누고, 표현하는 능력을 함양할 수 있다.
2. 책 한 권을 온전히 읽는 체험을 통해 의사소통 능력과 협업 능력을 함양할 수 있다.",35.68807595,128.8947636
1006,금천중학교,청도군,11.0,500.0,사회,세계를 보는 창,"1. 내가 사는 세계를 통합적 관점에서 이해할 수 있다.
2. 내가 사는 세계에 대한 보고서 작성 및 발표 체험을 통해 의사소통 능력과 협업 능력을 함양할 수
있다.",35.68807595,128.8947636
1007,금천중학교,청도군,11.0,500.0,과학,환경 그린다(GREEN다)반,"1. 지속가능한 발전과 환경의 소중함을 인식하고 지구 생태계 보전방안에 대해 탐구함으로써 환경 감수
성을 함양할 수 있다.
2. N IE와 탐구활동을 통해 지구 환경을 살리고 문제를 해결하는 능력을 계발할 수 있다.",35.68807595,128.8947636
1008,매전중학교,청도군,6.0,600.0,국어,한 학기 한 권 읽기,"1. 책 한 권을 온전히 읽고, 생각을 나누고, 표현하는 능력을 함양할 수 있다.
2. 책 한 권을 온전히 읽는 체험을 통해 의사소통 능력과 협업 능력을 함양할 수 있다.",35.66806716,128.8527037
1009,매전중학교,청도군,6.0,600.0,사회,세계여러나라 탐험반,"1. 세계 여러 나라의 자연 환경과 인문 환경에 대해 탐구한다.
2. 문화의 다양성과 공존의 중요성을 인식하고, 다른 문화를 존중하는 태도를 기를수 있다.",35.66806716,128.8527037
1010,매전중학교,청도군,6.0,600.0,기술가정,나만의 D IY 만들기,"1. 기초 생활 능력을 높이고, 주체적인 삶을 위한 문제해결 능력을 함양할 수 있다.
2. 일상생활 속에 필요한 다양한 생활소품 제작 체험을 통해 창의성과 실천적인 능력을 기를 수 있다.",35.66806716,128.8527037
1011,매전중학교,청도군,6.0,600.0,영어,E 감성동화반,"1. 영어 그림책 읽기를 통하여 영어의 맛을 느낄 수 있다.
2. 원서 읽기를 통해 영미 문화에 대해 배울 수 있다.
3. 감동콘서트(감성동화책 읽기 콘서트)를 할 수 있다.",35.66806716,128.8527037
1012,모계중학교,청도군,57.0,600.0,국어,문학 놀이터,"1. 다양한 관점에서 문학 작품을 이해하고 해석할 수 있다.
2. 자신의 이야기를 문학적으로 표현하는 능력을 기를 수 있다.
3. 문학과 삶의 연관성을 깨닫고, 올바른 가치관을 정립할 수 있다.",35.6494626,128.7359915
1013,모계중학교,청도군,57.0,600.0,과학,사이언스버스킹,"1. 다양한 과학 탐구활동을 직접 체험하면서 과학적 탐구능력을 기를 수 있다.
2. 스토리텔링형 과학실험 퍼포먼스를 준비하고 수행하면서 과학적 의사소통능력을 키울 수 있다.",35.6494626,128.7359915
1014,모계중학교,청도군,57.0,600.0,기술가정,두근두근 기술·가정,"1. 청소년기의 영양의 중요성을 인식하여 영양소의 종류와 쓰임, 바른 영양섭취 방법을 알고 한 끼의 건강한
식사를 계획하여 조리하여 먹어 보고 평가해 본다.
2. 주거의 의미와 중요성을 알고 쾌적하고 환경 친화적이며 인 미래의 건설기술과 접목하여 내가 살고 싶은
미래의 집을 구상, 설계하여 만들어 보고 평가해 본다.
차시별 지도계획",35.6494626,128.7359915
1015,모계중학교,청도군,57.0,600.0,영어,「Cheongdo Magazine」,우리지역에 대해 분야별로 알아보고 영어로 소개하는 잡지를 직접 제작한다.,35.6494626,128.7359915
1016,이서중학교,청도군,35.0,900.0,국어,곰곰이 생각하고 꼼꼼히 표현하는 국어 수업,"1. 국어 활동 전반에 대한 이해를 높이고, 다양한 작품 창작 체험을 통해 작품 이해 능력과 창의적 사고 능력을
함양할 수 있다.
2. 다양한 모둠 활동을 통해 의사소통 능력과 협업 능력을 함양할 수 있다.",35.66249467,128.6684614
1017,이서중학교,청도군,35.0,900.0,영어,영어와 함께 하는 세계여행,"1. 기초 영어문법에 대한 이해를 높이고, 다양한 매체를 통해 세계시민의식을 함양할 수 있다.
2. 세계문화체험을 통해 의사소통 능력과 협업 능력을 함양할 수 있다.",35.66249467,128.6684614
1018,이서중학교,청도군,35.0,900.0,과학,인문과학(서바이벌 수상한 졸업여행),"1. 인문 과학책을 통하여 생활 속 다양한 과학적 현상을 이해한다.
2. 주변에서 일어나는 다양한 과학 현상을 탐구하고 해결하는 능력을 기른다.",35.66249467,128.6684614
1019,이서중학교,청도군,35.0,900.0,국어,나는 녹색유랑단!,"1. 신문 매체에 대한 이해를 높이고, 신문을 활용하여 인문학에 대한 통찰력을 기를 수 있다.
2. 신문 제작의 체험을 통해 의사소통 능력과 협업 능력을 함양할 수 있다.",35.66249467,128.6684614
1020,이서중학교,청도군,35.0,900.0,국어,쉽게 배우는 오카리나 여행,"1. 다양한 오카리나를 불어보며, 오카리나 앙상블 연주를 한다.
2. 악기 연주를 통해 음악적 감수성 능력과 음악적 소양을 함양할 수 있다.",35.66249467,128.6684614
1021,청도중학교,청도군,61.0,1077.0,국어,내 인생의 스토리텔링,"1. 책이라는 매체가 가지는 의미를 파악하고, 단순히 수용하는 독자의 차원을 넘어 책 출판의 경험을 통해 문화
를 능동적으로 창조하는 문화인으로 거듭나는 계기를 마련하고자 한다.
2. ‘ 내 인생의 스토리텔링’ 프로젝트로 자신의 이야기를 누군가에게 들려주는 저자 되어보기 활동을 통해 자기
삶을 의미 있게 꾸리고 자신의 이야기를 남과 함께 나누며 소통의 경험을 쌓는 계기를 마련한다",35.64073632,128.7479311
1022,청도중학교,청도군,61.0,1077.0,수학,체험수학,"1. 여러 가지 수학 교구를 이용하여 수학적 사고력을 높이며 공간 감각을 익힐 수 있다.
2. 수학을 직접 만지고 느끼며 스스로 수학적 원리를 찾아감으로써 자기 주도적 학습력을 기를 수 있다.",35.64073632,128.7479311
1023,청도중학교,청도군,61.0,1077.0,과학,아하사이언스,"? 과학에 흥미와 재능을 가진 학생들의 자율적 모임으로 구성된 동아리를 운영하여 동아리 회원간의 우의와 협동
심을 기른다.
? 자발적이고 자유로운 실험을 통하여 탐구의 계획 수립, 탐구의 수행, 탐구의 결과 분석 및 정리 등 일련의 과
학 과정을 통한 창의력 신장과 과학적 소양 및 탐구 능력 향상을 목적으로 한다.",35.64073632,128.7479311
1024,풍각중학교,청도군,18.0,700.0,국어,문학감상반,"? 비유와 상징의 표현 효과를 바탕으로 작품을 수용하고 생산할 수 있다.
? 갈등의 진행과 해결 과정에 유의하며 작품을 감상할 수 있다.",35.64122493,128.6207782
1025,풍각중학교,청도군,18.0,700.0,사회,문화유산 탐구반,"세계의 다양한 문화를 이해하고 문화의 다양성을 존중하는 태도를 길러 세계의 문화유산을 아끼는
마음을 가지도록 한다.",35.64122493,128.6207782
1026,풍각중학교,청도군,18.0,700.0,수학,즐거운 수학반,"수학에 대한 흥미와 자신감을 갖고 수학의 가치를 인식하며, 사회 및 자연현상을 수학적으로 관찰,
표현하는 경험을 통하여 수학의 기능을 습득한다.",35.64122493,128.6207782
1027,풍각중학교,청도군,18.0,700.0,과학,사이언스톡톡반,"미래 사회가 요구하는 융합적이고 독창적인 사고력을 가진 인재를 양성하고, 자연 현상에 대해 의문을
갖는 태도를 길러 창의성과 문제 해결력을 기른다.",35.64122493,128.6207782
1028,풍각중학교,청도군,18.0,700.0,영어,테마가 있는 영어 글쓰기반,다양한 주제를 활용하여 영어 글쓰기 능력을 향상시킨다,35.64122493,128.6207782
1029,구천중학교,청송군,5.0,500.0,국어,시 암송 및 시심 나누기(시심전심),"시를 필사하며 서로 공유할 수 있는 주제를 끌어내어 함께 토론하고 암송도 하면서 시의
마음 나누기",36.31362921,129.0988847
1030,구천중학교,청송군,5.0,500.0,사회,글로벌 이슈 탐구,"세계 여러 지역에서 나타나는 이슈들을 조사하고 탐구함으로서 세계 시민으로서의 자질과
애국심을 함양한다.",36.31362921,129.0988847
1031,구천중학교,청송군,5.0,500.0,수학,체험 수학,여러 가지 입체도형 특징 알아보기,36.31362921,129.0988847
1032,구천중학교,청송군,5.0,500.0,과학,창의 융합 과학,학생 스스로 과학에 대한 탐구 주제를 정하고 계획하고 실행하고 결과를 발표한다.,36.31362921,129.0988847
1033,안덕중학교,청송군,6.0,500.0,국어,그림책×상상력,"1. 다양한 그림책을 읽으며 문학적 감수성과 상상력 키우기
2. 독서 행사의 기획, 준비, 진행 과정에서 문제 해결력 신장",36.28977234,128.9570134
1034,안덕중학교,청송군,6.0,500.0,사회,걸어서 지구 한 바퀴,"1. 지도를 통해 세계 각국에 대한 관심과 이해역량 함양
2. 세계를 이해하고 더 나아가 세계시민으로서 세계문제에 관심을 가지고,
문제를 해결하려는 적극적인 민주시민의 자세를 갖는다.",36.28977234,128.9570134
1035,안덕중학교,청송군,6.0,500.0,과학,톡톡 자유탐구,"1. 과학과 관련된 문제를 스스로 발견하고 탐구하며 문제해결력 신장
2. 과학의 탐구과정 적용을 통한 과학적 사고력 향상",36.28977234,128.9570134
1036,진보중학교,청송군,10.0,700.0,국어,행복 쓰기,"1. 일상생활 속에서 자기를 성찰하고 소통하는 글쓰기 활동을 통해 인성 역량을 기른다.
2. 다양한 글쓰기 활동을 통해 글쓰기 능력을 기른다.",36.53283897,129.0414663
1037,진보중학교,청송군,10.0,700.0,과학,즐거운 과학 놀이터,쉽게 만들어볼 수 있는 다양한 과학 교구를 만들어보고 원리 이해하기,36.53283897,129.0414663
1038,진보중학교,청송군,10.0,700.0,영어,야놀자! 영어반,"다양한 매체를 활용한 흥미로운 활동을 통하여 재미있게 영어를 배우고 표현하는 기회를 제공한
다",36.53283897,129.0414663
1039,진보중학교,청송군,10.0,700.0,기술가정,한땀·한땀반,1. 손바느질을 익혀 생활에 필요한 소품을 만들어 실생활에 활용할 수 있다.,36.53283897,129.0414663
1040,진성중학교,청송군,5.0,500.0,수학,메타버스와 SW,"메타버스와 관련된 VR, AR에 대해 알아보고 이와 관련된 SW를 사용할 수 있다.",36.53311296,129.0340548
1041,진성중학교,청송군,5.0,500.0,사회,"인성탐험대, 너와 나의 인권 찾기","사회정서역량 개발을 통해 자신을 이해하고 감정을 조절할 줄 알며, 타인·공동체와 함께 사회에서 더불어 살아갈 수
있는 성품과 역량을 기를수 있다",36.53311296,129.0340548
1042,진성중학교,청송군,5.0,500.0,국어,오늘은 뭐 쓸까?,"흔히 접하던 어렵고 딱딱한 주제가 아닌 신선하고 흥미로운 주제의 글쓰기를 통해 기존에 학생들이 글쓰기에 대해 가
진 여러 가지 편견을 해소하고 나아가 글쓰기에 대해 재미와 자신감을 가질 수 있도록 지도한다.",36.53311296,129.0340548
1043,진성중학교,청송군,5.0,500.0,영어,"나 너, 그리고 우리","다양한 영어 프로그램을 통해 나를 알고, 학급 또래들을 이해하며 반을 생각하는 공동체 의식과 의사소통능력
을 함양할 수 있다.",36.53311296,129.0340548
1044,청송여자중학교,청송군,24.0,820.0,수학,fun fun 한 數,"1. 다양한 종이접기를 통해 집중력과 표현력을 향상 시킬 수 있다.
2. 교과서와 관련된 종이접기를 통해서 수학학습의 관심을 높일 수 있다.",36.43586526,129.0587046
1045,청송여자중학교,청송군,24.0,820.0,사회,대중매체 활용반,"1. 신문 매체에 대한 이해를 높이고, 신문을 활용하여 인문학에 대한 통찰력을 기를 수 있다.
2. 신문 제작의 체험을 통해 의사소통 능력과 협업 능력을 함양할 수 있다.",36.43586526,129.0587046
1046,청송여자중학교,청송군,24.0,820.0,과학,식물 탐구,"1. 식물체의 구성을 통해 식물체의 구조와 기능을 파악할 수 있다.
2. 학교 교정의 식물을 현미경을 통해 관찰하여 식물도감을 만들 수 있다.",36.43586526,129.0587046
1047,청송여자중학교,청송군,24.0,820.0,기술가정,함께하는 기가 생활,"1. 실생활에서 사용되는 다양한 소품을 만들고, 다양한 아이디어를 창출하여 문제를 해결할 수 있다.
2. 식, 의, 주 생활과 관련된 실습을 통해 자신의 흥미와 적성을 개발하고 진로를 탐색할 수 있다.",36.43586526,129.0587046
1048,청송여자중학교,청송군,24.0,820.0,영어,영어 다독반 (extensive reading),"1. 자신의 수준에 맞는 재미있는 책을 읽고, 책에 대한 정보와 감상을 기록한다.
2. 비교적 쉬운 책을 다독함으로 영어에 대한 흥미를 유지하고 자연스럽게 영어에 노출시킨다.
3. 영어 원서로 된 문학 작품 다독을 통해 영어와 독서, 인성을 함께 키운다",36.43586526,129.0587046
1049,청송중학교,청송군,25.0,700.0,국어,그림책으로 세상 읽기,"1. 주제별 그림책을 읽고 자신의 생각과 감정을 표현할 수 있다.
2. 주제별 그림책을 읽고 소개문쓰기, 발표하기, 건의문쓰기, 토론하기, 토의하기 등을 할 수 있다.",36.43000334,129.0576987
1050,청송중학교,청송군,25.0,700.0,도덕,전쟁 무기 그리고 윤리,"1. 전쟁의 실상을 파악하여 다양한 무기체계와 인간의 폭력성을 이해한다.
2. 기술발전을 통한 전쟁무기의 위험성과 평화를 지키기 위한 인성을 계발한다.",36.43000334,129.0576987
1051,청송중학교,청송군,25.0,700.0,과학,드론,"1. 드론의 원리를 이해하고 드론 조종을 통하여 창의성과 공간지각력을 증진한다.
2. 다양한 드론 영상 촬영 기법을 알아보고 원리를 파악하여 사고력을 높인다.",36.43000334,129.0576987
1052,청송중학교,청송군,25.0,700.0,영어,영어 타이포셔너리 제작소,"1. 능동적이고 자기 주도적 학습활동을 통해 영어에 대한 흥미와 학습 동기를 유발하고 자신감을 기른다.
2. 인터넷 검색 등을 통해 확장하여 학습하는 기회를 제공하여 지식 정보의 수집과 분석, 매체 활용 능력을
배양한다.",36.43000334,129.0576987
1053,현서중학교,청송군,10.0,500.0,국어,내 인생의 스토리텔링,"1. 책 출판의 경험을 통해 문화를 능동적으로 창조하는 문화인으로 거듭나는 계기를 마련
한다.
2. 자신의 이야기와 정서를 누군가에게 들려주는 저자되기 활동을 통해 다른 사람들과 공
감하고 세상과 적극적으로 소통하는 방식을 배운다.",36.28145041,128.8986233
1054,현서중학교,청송군,10.0,500.0,사회,지리 여행,"사진으로 세계 지리 및 한국 지리를 탐방한 후 여행과 관련한 다양한 활동을 통해 자신의 진로를 찾아
가는 여행 계획을 직접 수립해 봄으로써 지리적 관찰력과 심미적 감성 능력, 창의적 사고 능력과 지식
정보처리 능력 등을 함양한다.",36.28145041,128.8986233
1055,현서중학교,청송군,10.0,500.0,기술가정,STEAM 과학반 운영,"다양한 STEAM 과학 체험 활동을 통하여 과학적 탐구력을 신장하고 창의성을 키우며 과학 개
념 및 원리가 일상생활에 얼마나 많이 활용되는지 알게 하고 융합과학과 관련된 직업 세계를
탐구한다.",36.28145041,128.8986233
1056,현서중학교,청송군,10.0,500.0,기술가정,공간 구성하기반,교내 자투리 공간을 활용하여 학생 휴게 공간을 만들어 운영할 수 있다.,36.28145041,128.8986233
1057,동명중학교,칠곡군,6.0,500.0,국어,매체야 놀자,"1. 매체에 따른 특징을 파악하여 주제를 효과적으로 표현할 수 있다.
2. 매체를 활용하여 공익광고를 제작할 수 있다.",35.98517727,128.549309
1058,동명중학교,칠곡군,6.0,500.0,사회,세계의 다양한 지리 여행,"1. 세계의 매력적인 지형과 기후, 다양한 축제와 음식문화를 경험할 수 있는 여행안내
서를 작성하여 홍보한다.
2. 세계 곳곳의 다양한 지리적 현상을 이해하고 세계시민으로서의 태도를 기른다.",35.98517727,128.549309
1059,동명중학교,칠곡군,6.0,500.0,과학,별난 실험으로 갈릴레이 따라잡기,"주제 관련한 체험·탐구 활동에 개인별 미션, 모둠별 실험, 토론, 발표 활동을 수행하는 과
정을 통해서 학생들의 전면적 발달을 유도하고 자기주도 학습 역량, 협력적 문제 해결 역
량 등을 키울 수 있다.",35.98517727,128.549309
1060,동명중학교,칠곡군,6.0,500.0,영어,감성영어문화공작소,"1. 학생들이 실생활의 다양한 영어 텍스트와 미디어를 접하며 자신의 관심 분야를 넓혀간다.
2. 영어로 된 다양한 정보를 이해하고, 이를 활용할 수 있는 능력을 기른다.",35.98517727,128.549309
1061,북삼중학교,칠곡군,167.0,1800.0,국어,"나만의 2022년 문학 달력 만들기(A, B, C)","1. 자신의 삶과 경험을 바탕으로 문학 작품을 읽을 수 있다.
2. 문학 작품을 읽은 후 ‘나만의 독서 달력 만들기’를 통해 나의 2022년을 계획해 볼 수 있다.",36.06994201,128.342881
1062,북삼중학교,칠곡군,167.0,1800.0,도덕,행복한 삶,"행복의 진정한 의미를 설명할수 있다.
습관, 건강, 행복의 상관 관계를 알고 좋은 습관을 기르며 건강을 유지하는 자세를 지닌다.",36.06994201,128.342881
1063,북삼중학교,칠곡군,167.0,1800.0,도덕,덕지사지,"다양한 도덕적 문제 상황과 사회 전반에 관한 주제를 탐구하고, 토론 및 프로젝트 수업 등
여러 가지 활동을 통해 학습자가 사회를 바라보는 안목을 키우도록 한다.",36.06994201,128.342881
1064,북삼중학교,칠곡군,167.0,1800.0,과학,과학과 나의 미래,"1. 과학과 관련된 직업의 종류와 하는 일을 알 수 있게 한다.
2. 현대 사회의 직업과 과학의 관련성을 설명할 수 있다.",36.06994201,128.342881
1065,북삼중학교,칠곡군,167.0,1800.0,과학,과학과 관련된 직업의 세계로,"1. 과학과 관련된 직업의 종류와 하는 일을 알 수 있게 한다.
2. 현대 사회의 직업과 과학의 관련성을 설명할 수 있다.",36.06994201,128.342881
1066,북삼중학교,칠곡군,167.0,1800.0,수학,FunFun 수학,"1. 자료 검색을 통해 자신을 들여다보고 수학에 가까워지는 시간을 가진다.
2. 다양한 수학적 활동을 통해 과정 중심의 사고를 기를 수 있다.",36.06994201,128.342881
1067,북삼중학교,칠곡군,167.0,1800.0,수학,이까짓 수학,"1. 그림책을 통해 자신을 들여다보고 수학에 가까워지는 시간을 가진다.
2. 다양한 수학적 활동을 통해 과정중심의 사고를 기를 수 있다.",36.06994201,128.342881
1068,석적중학교,칠곡군,96.50443131462333,1385.0,국어,문학 톡(Tal k)! 톡(Tal k)!,"1. 문학적 이해력과 상상력을 기를 수 있다.
2. 문학작품 창작을 통하여 자아와 세계에 대해 탐구할 수 있다.",36.06409306,128.4056548
1069,석적중학교,칠곡군,96.50443131462333,1385.0,국어,나만의 책 만들기,"1.스스로 배움 주체가 되어 자신의 관심사를 탐구하게 함으로써 자신을 더 깊이 알아갈 수 있게 한다.
2.독서에 대한 관심과 흥미를 높이고 탐구심 및 지식정보활용 능력을 향상시킨다. 책을 직접 제작하며
노작활동의 즐거움과 저자로서의 성취감과 감동을 얻게 한다.",36.06409306,128.4056548
1070,석적중학교,칠곡군,96.50443131462333,1385.0,국어,"문학 톡(Tal k)! , 톡(Ta l k)!",1. 문학 작품을 읽고 다양한 창작활동을 함으로써 문학을 즐기는 태도를 기를 수 있다.,36.06409306,128.4056548
1071,석적중학교,칠곡군,96.50443131462333,1385.0,사회,나의 행복레시피,"1. 행복한 삶에 관한 체계적인 지식을 제공하고 이에 기초하여 자신과 타인의 행복한 삶을
위한 관점, 습관 및 문화를 알 수 있다.
2. 삶의 필요조건인 행복의 진정한 의미를 깨닫고 행복한 삶을 위해 가져야 할 기본적인
능력을 습득하고 함양하기 위한 다양한 활동을 한다.",36.06409306,128.4056548
1072,석적중학교,칠곡군,96.50443131462333,1385.0,사회,뜨거운 지구,"1. 기후 변화에 대한 조사 활동과 온실가스 실험, 보고서를 작성하는 결론 도출 과정을 통해 지식 · 정
보 처리 역량, 창의적 사고 역량을 함양할 수 있다.
2. 기후 변화를 막기 위해 일상생활에서 실천할 수 있는 방안에 대해 고찰하고 이를 실제로 실천해보
는 과정을 통해 다중 시민성을 함양할 수 있다.",36.06409306,128.4056548
1073,석적중학교,칠곡군,96.50443131462333,1385.0,과학,과학탐구,"1. 실생활에 접할 수 생활도구를 이용해서 과학원리를 이해하고 실생활에 활용할 수 있다.
2. 탐구활동을 통해 창의성과 문제해결력을 향상 시킬수 있다.",36.06409306,128.4056548
1074,석적중학교,칠곡군,96.50443131462333,1385.0,과학,과학 Go,"? 탐구활동을 통해 과학적 사고력과 창의력, 표현력, 과학 지식을 습득할 수 있다.",36.06409306,128.4056548
1075,석적중학교,칠곡군,96.50443131462333,1385.0,기술가정,가정 속의 과학!,"1. 우리의 의ㆍ식ㆍ주 속에 담겨 있는 과학을 탐구하여 가정 속에 숨어 있는 생활과학을
이해한다.
2. 생활과학 탐구 및 제작을 통해 생활과학의 흥미를 기를 수 있다.",36.06409306,128.4056548
1076,석적중학교,칠곡군,96.50443131462333,1385.0,기술가정,목공 제품 만들기,"1. 생활 속에 필요한 간단한 목공 제품을 창의적으로 구상하여 설계할 수 있다.
2. 목공 제품을 설계하고 직접 만들어 봄으로써 제조기술 과정을 이해할 수 있다.",36.06409306,128.4056548
1077,석적중학교,칠곡군,96.50443131462333,1385.0,영어,Fun Engl ish A,"1. 영어 교과의 역량을 기를 수 있는 활동을 한다.
2. 유튜브의 다양한 소재를 가지고 흥미를 유발할 수 있는 활동을 한다.",36.06409306,128.4056548
1078,석적중학교,칠곡군,96.50443131462333,1385.0,영어,Fun Engl ish B,영어와 관련된 다양하고 흥미있는 활동을 통해서 영어에 대한 친밀감과 자신감을 기르도록 한다,36.06409306,128.4056548
1079,석전중학교,칠곡군,92.0,1300.0,국어,동화창작,1. 문학 작품을 읽고 다양한 창작활동을 함으로써 문학을 즐기는 태도를 기를 수 있다.,36.00305954,128.4093092
1080,석전중학교,칠곡군,92.0,1300.0,사회,세계 둘러보기,지도에서 다양한 지역을 찾아 그 특징을 알아보고 다양한 문화를 이해하는 바람직한 태도를 가진다.,36.00305954,128.4093092
1081,석전중학교,칠곡군,92.0,1300.0,수학,신나는 퍼즐 수학,"1. 체험과 퍼즐, 게임을 통한 논리성과 자기주도학습 능력을 기른다.
2. 창의적 사고의 발상, 자기만의 상상력과 개성 있는 아이디어로 발전시켜 수학에 대한 긍정적인
태도를 기른다.",36.00305954,128.4093092
1082,석전중학교,칠곡군,92.0,1300.0,과학,메타버스 플랫폼 기반 맵 제작,"1. 메타버스의 기본 원리를 안다.
2. 주변의 건물을 메타버스 플랫폼 기반의 가상의 건물로 구현한다.
3. 모둠원들과 협의를 통해 협동심을 기른다.",36.00305954,128.4093092
1083,석전중학교,칠곡군,92.0,1300.0,영어,그림책으로 만나는 영어,"영어그림책 읽기를 통해 Authentic English를 접하고, 관련활동을 통해 영어 표현능력을 길러 나
만의 그림책을 만들어 낭독할 수 있다.",36.00305954,128.4093092
1084,순심여자중학교,칠곡군,74.0,1100.0,도덕,자서전 쓰기,"나의 존재에 대한 도덕적인 인식을 통해 정체성을 형성하고, 자기 이해와 가치에 대한 올바른
관점을 바탕으로 건전하고 도덕적인 인생관과 도덕적인 자아상을 설계하여 이를 자신의 삶 속에
서 구현하기 위해 노력하는 태도를 기른다.",35.98647718,128.3958253
1085,순심여자중학교,칠곡군,74.0,1100.0,과학,창의과학STEAM반,"다양한 과학 체험활동을 통하여 과학적 탐구력을 신장하고 창의성을 키우며, 과학의 개념과 원리
가 일상생활에 얼마나 많이 활용되는지 알게 하고 융합 과학과 관련된 직업 세계를 탐구한다. 재
활용품을 활용하여 구조물을 만들고, 환경에 대한 소중함을 일깨우고자 한다.",35.98647718,128.3958253
1086,순심여자중학교,칠곡군,74.0,1100.0,사회,사회탐구반,"꿈과 끼를 살려 행복교육을 구현하고자 하는 자유학년제의 취지에 맞게 다양한 사회 자료를 탐구
하고 해석하는 과정을 통해 논리적, 비판적으로 사고하고 미래의 과제를 파악할 수 있는 능력을
기르며 사회에 대한 통찰력을 바탕으로 국가와 세계의 구성원으로서 민주적이고 평화적인 가치를
존중하는 자세를 기를 수 있도록 한다.",35.98647718,128.3958253
1087,순심여자중학교,칠곡군,74.0,1100.0,한문,나는 환경운동가,"한자로 이루어진 다른 교과 학습 용어의 의미를 한자의 뜻과 연관 지어 이해하고 맥락에 맞게 활
용할 수 있게 하며, 환경 신문 만들기 활동을 통해 일상생활 속에서 한자로 이루어진 단어들의 의
미와 한자 뜻을 파악해본다.",35.98647718,128.3958253
1088,순심중학교,칠곡군,72.0,1172.0,국어,문학으로 삶을 배우다,"문학 작품의 다양한 장르 학습과 창의적 사고력과
의사소통 역량 기르기",35.9864732,128.403217
1089,순심중학교,칠곡군,72.0,1172.0,영어,Be an Influencer,"인터넷 플랫폼의 영어 콘텐츠(contents) 제작을 통한
실용영어 활용 능력과 협업 능력 기르기",35.9864732,128.403217
1090,순심중학교,칠곡군,72.0,1172.0,수학,수학스토리텔링,"수학 스토리텔링을 통하여 수의 구조에 대한 이해
를 높이고, 수학에 대한 통찰력을 함양",35.9864732,128.403217
1091,순심중학교,칠곡군,72.0,1172.0,사회,환경과 생태 쫌 아는 1학년,"주변과 지역 환경에 대한 탐구를 통하여 인
간과 환경의 관계 이해하기 ",35.9864732,128.403217
1092,순심중학교,칠곡군,72.0,1172.0,기술가정,생활목공교실,"실생활 이용 물건을 만들며 다양한
아이디어를 적용하여 창의성을 기름.",35.9864732,128.403217
